Name_in_Tree,Latitude,Longitude
Varanus.gouldii,-25.316,131.75
Varanus.gouldii,-25.307222,132.351111
Varanus.gouldii,-25.3,130.933333
Varanus.gouldii,-25.29859175,130.9313101
Varanus.gouldii,-25.29159114,130.9973094
Varanus.gouldii,-25.286111,132.34444
Varanus.gouldii,-25.286111,132.3444
Varanus.gouldii,-25.28527778,146.565
Varanus.gouldii,-25.283333,120.7
Varanus.gouldii,-25.28192123,130.9846394
Varanus.gouldii,-25.27759177,130.9223099
Varanus.gouldii,-25.27659168,130.9323098
Varanus.gouldii,-25.27359176,130.9223099
Varanus.gouldii,-25.27341048,152.8052167
Varanus.gouldii,-25.27259177,130.9203099
Varanus.gouldii,-25.2715918,130.9173099
Varanus.gouldii,-25.26959172,130.9253098
Varanus.gouldii,-25.2678,132.991
Varanus.gouldii,-25.26778,132.99111
Varanus.gouldii,-25.26759176,130.9203098
Varanus.gouldii,-25.26759175,130.9213098
Varanus.gouldii,-25.266667,152.7
Varanus.gouldii,-25.26659178,130.9173098
Varanus.gouldii,-25.26524342,133.0012906
Varanus.gouldii,-25.26454,131.80935
Varanus.gouldii,-25.26405556,138.8571111
Varanus.gouldii,-25.26000023,120.1699982
Varanus.gouldii,-25.24859099,131.0013089
Varanus.gouldii,-25.24858642,131.5179743
Varanus.gouldii,-25.24659923,130.0733169
Varanus.gouldii,-25.24259112,130.984309
Varanus.gouldii,-25.24259111,130.985309
Varanus.gouldii,-25.2395911,130.985309
Varanus.gouldii,-25.23859117,130.977309
Varanus.gouldii,-25.23659125,130.9673091
Varanus.gouldii,-25.23192316,130.7513109
Varanus.gouldii,-25.22,133.17
Varanus.gouldii,-25.21959069,131.0263084
Varanus.gouldii,-25.21526104,130.9846387
Varanus.gouldii,-25.21526037,130.984637
Varanus.gouldii,-25.21498116,130.9718688
Varanus.gouldii,-25.21234505,149.0094055
Varanus.gouldii,-25.2,130.5
Varanus.gouldii,-25.1985959,130.9846346
Varanus.gouldii,-25.19859129,130.9513088
Varanus.gouldii,-25.198591,130.9846385
Varanus.gouldii,-25.1767,132.2515683
Varanus.gouldii,-25.17642,143.14118
Varanus.gouldii,-25.175278,115.487778
Varanus.gouldii,-25.17391452,153.1526785
Varanus.gouldii,-25.170015,132.282879
Varanus.gouldii,-25.16998305,130.6881702
Varanus.gouldii,-25.16959354,130.6883108
Varanus.gouldii,-25.16526091,130.9846382
Varanus.gouldii,-25.16525768,130.98464
Varanus.gouldii,-25.165253,143.834234
Varanus.gouldii,-25.15717446,149.0104346
Varanus.gouldii,-25.155185,132.151358
Varanus.gouldii,-25.15,130.667
Varanus.gouldii,-25.13351,133.1649
Varanus.gouldii,-25.125125,132.072278
Varanus.gouldii,-25.118922,132.18923
Varanus.gouldii,-25.1142554,150.5347931
Varanus.gouldii,-25.11275556,150.5374105
Varanus.gouldii,-25.108,135.5
Varanus.gouldii,-25.08905539,131.1608732
Varanus.gouldii,-25.084155,132.260887
Varanus.gouldii,-25.08258976,131.1499478
Varanus.gouldii,-25.07212537,139.6073961
Varanus.gouldii,-25.066667,120.15
Varanus.gouldii,-25.05743,138.34857
Varanus.gouldii,-25.053182,132.36925
Varanus.gouldii,-25.05,132.283
Varanus.gouldii,-25.05,114.033333
Varanus.gouldii,-25.04941,138.33456
Varanus.gouldii,-25.04424928,152.080226
Varanus.gouldii,-25.035692,132.30767
Varanus.gouldii,-25.03308868,128.3036804
Varanus.gouldii,-25.03132789,152.5173427
Varanus.gouldii,-25.030225,132.264678
Varanus.gouldii,-25.02927985,149.6030292
Varanus.gouldii,-25.01896377,149.514489
Varanus.gouldii,-25.0152605,130.9846366
Varanus.gouldii,-25,115.2
Varanus.gouldii,-24.933333,113.133333
Varanus.gouldii,-24.92972,131.57417
Varanus.gouldii,-24.9287,132.2886533
Varanus.gouldii,-24.917,140.067
Varanus.gouldii,-24.90313035,150.9719959
Varanus.gouldii,-24.9,129.1
Varanus.gouldii,-24.895335,133.988618
Varanus.gouldii,-24.8868,132.2796217
Varanus.gouldii,-24.88527778,144.7772222
Varanus.gouldii,-24.88361111,144.7758333
Varanus.gouldii,-24.883333,113.666667
Varanus.gouldii,-24.87656558,133.8232785
Varanus.gouldii,-24.866,138.966
Varanus.gouldii,-24.83361111,144.7758333
Varanus.gouldii,-24.833,141.366
Varanus.gouldii,-24.82195845,134.0433403
Varanus.gouldii,-24.81388889,151.3015278
Varanus.gouldii,-24.80888889,143.0669444
Varanus.gouldii,-24.8,129.05
Varanus.gouldii,-24.79841413,152.4385529
Varanus.gouldii,-24.792047,132.301896
Varanus.gouldii,-24.765334,133.853241
Varanus.gouldii,-24.74854697,136.0012547
Varanus.gouldii,-24.73187891,135.767927
Varanus.gouldii,-24.71857174,133.0712842
Varanus.gouldii,-24.7,151.3
Varanus.gouldii,-24.681567,132.321655
Varanus.gouldii,-24.677326,132.259801
Varanus.gouldii,-24.676774,151.869178
Varanus.gouldii,-24.67523519,151.9508232
Varanus.gouldii,-24.67356149,151.9568657
Varanus.gouldii,-24.667,134.067
Varanus.gouldii,-24.66127306,151.6989804
Varanus.gouldii,-24.64624934,151.7044719
Varanus.gouldii,-24.64601096,151.7050765
Varanus.gouldii,-24.628611,128.755556
Varanus.gouldii,-24.62,133.97
Varanus.gouldii,-24.56521875,135.7679254
Varanus.gouldii,-24.53762951,139.8789141
Varanus.gouldii,-24.523542,132.180607
Varanus.gouldii,-24.518333,126.22
Varanus.gouldii,-24.483333,114.55
Varanus.gouldii,-24.48188061,135.534587
Varanus.gouldii,-24.47938484,139.8185675
Varanus.gouldii,-24.443056,114.511389
Varanus.gouldii,-24.433333,133.366667
Varanus.gouldii,-24.413333,113.763056
Varanus.gouldii,-24.405556,114.444167
Varanus.gouldii,-24.39857813,132.2512887
Varanus.gouldii,-24.37457524,132.5862854
Varanus.gouldii,-24.36958275,131.7022935
Varanus.gouldii,-24.3615829,131.6822936
Varanus.gouldii,-24.34857846,132.2012887
Varanus.gouldii,-24.3462,131.6694
Varanus.gouldii,-24.3435832,131.6422937
Varanus.gouldii,-24.34050613,133.6582147
Varanus.gouldii,-24.33748444,133.6509306
Varanus.gouldii,-24.330826,131.50142
Varanus.gouldii,-24.33,139.45
Varanus.gouldii,-24.32858437,131.5012949
Varanus.gouldii,-24.3273,131.6223
Varanus.gouldii,-24.3214,131.6069
Varanus.gouldii,-24.320556,139.445
Varanus.gouldii,-24.31091891,150.9344052
Varanus.gouldii,-24.3057,131.535
Varanus.gouldii,-24.30556,131.53472
Varanus.gouldii,-24.3049,131.5334
Varanus.gouldii,-24.3,134.883
Varanus.gouldii,-24.3,131.583
Varanus.gouldii,-24.29857751,132.3012872
Varanus.gouldii,-24.2946,131.5697
Varanus.gouldii,-24.2933,131.5457
Varanus.gouldii,-24.2929,131.5479
Varanus.gouldii,-24.29285,131.5501
Varanus.gouldii,-24.2907,131.5678
Varanus.gouldii,-24.2863,131.5659
Varanus.gouldii,-24.283,131.583
Varanus.gouldii,-24.28187673,135.9845802
Varanus.gouldii,-24.277,131.5504
Varanus.gouldii,-24.27358382,131.5522938
Varanus.gouldii,-24.26855699,134.7412631
Varanus.gouldii,-24.264414,131.529074
Varanus.gouldii,-24.25952086,132.7392538
Varanus.gouldii,-24.256508,133.439668
Varanus.gouldii,-24.24841825,151.9427233
Varanus.gouldii,-24.2333,133.8667
Varanus.gouldii,-24.233,133.867
Varanus.gouldii,-24.233,133.45
Varanus.gouldii,-24.223056,113.491389
Varanus.gouldii,-24.216,133.366
Varanus.gouldii,-24.184,131.4944
Varanus.gouldii,-24.183333,149.816667
Varanus.gouldii,-24.16857247,132.8712806
Varanus.gouldii,-24.1599824,151.7758402
Varanus.gouldii,-24.15,134.7
Varanus.gouldii,-24.133,135.967
Varanus.gouldii,-24.13188423,135.9679096
Varanus.gouldii,-24.13187676,135.967919
Varanus.gouldii,-24.13175284,151.780225
Varanus.gouldii,-24.13014511,133.305239
Varanus.gouldii,-24.12725,140.5256944
Varanus.gouldii,-24.12366972,133.4683792
Varanus.gouldii,-24.10888634,132.745065
Varanus.gouldii,-24.1085518,135.3512553
Varanus.gouldii,-24.10175,138.20586
Varanus.gouldii,-24.09854783,135.8345801
Varanus.gouldii,-24.0949,138.20257
Varanus.gouldii,-24.09206111,132.7390859
Varanus.gouldii,-24.08469374,132.6428142
Varanus.gouldii,-24.08445376,132.6547947
Varanus.gouldii,-24.08363728,132.68592
Varanus.gouldii,-24.083,133.009
Varanus.gouldii,-24.08282333,132.655021
Varanus.gouldii,-24.08258134,132.6521937
Varanus.gouldii,-24.08250924,132.6492649
Varanus.gouldii,-24.08232293,132.6553546
Varanus.gouldii,-24.08218683,132.6558979
Varanus.gouldii,-24.08189652,133.567943
Varanus.gouldii,-24.08083601,132.6525794
Varanus.gouldii,-24.08059337,132.6520628
Varanus.gouldii,-24.08032194,132.632708
Varanus.gouldii,-24.08021548,132.6328279
Varanus.gouldii,-24.07940134,132.6298048
Varanus.gouldii,-24.07594249,133.5961626
Varanus.gouldii,-24.07484659,132.6723622
Varanus.gouldii,-24.07450875,133.5974353
Varanus.gouldii,-24.0729647,132.7230406
Varanus.gouldii,-24.066667,140.066667
Varanus.gouldii,-24.06628136,132.74293
Varanus.gouldii,-24.06628034,132.7428612
Varanus.gouldii,-24.06620843,132.7428822
Varanus.gouldii,-24.066,133.716
Varanus.gouldii,-24.06580483,132.7418372
Varanus.gouldii,-24.06563198,132.7429709
Varanus.gouldii,-24.06557337,132.7442808
Varanus.gouldii,-24.06371908,132.6366503
Varanus.gouldii,-24.06357337,132.7432808
Varanus.gouldii,-24.06257337,132.7432807
Varanus.gouldii,-24.06253998,132.6362885
Varanus.gouldii,-24.06157333,132.7482807
Varanus.gouldii,-24.060467,132.6359136
Varanus.gouldii,-24.05971523,132.6357505
Varanus.gouldii,-24.05881778,132.7442994
Varanus.gouldii,-24.05875191,132.7453426
Varanus.gouldii,-24.05858465,131.401293
Varanus.gouldii,-24.05814123,132.7406639
Varanus.gouldii,-24.05466448,132.763316
Varanus.gouldii,-24.05,124.983333
Varanus.gouldii,-24.04884332,132.706706
Varanus.gouldii,-24.04856855,133.3179451
Varanus.gouldii,-24.04856622,132.6996725
Varanus.gouldii,-24.041111,120.394722
Varanus.gouldii,-24.033,134.883
Varanus.gouldii,-24.03189589,133.6346019
Varanus.gouldii,-24.03,134.88
Varanus.gouldii,-24.01708486,132.7665614
Varanus.gouldii,-24.01542,132.86294
Varanus.gouldii,-24.01508719,151.4760631
Varanus.gouldii,-24.00855278,135.2212556
Varanus.gouldii,-23.99856336,133.9345986
Varanus.gouldii,-23.99841427,151.4746625
Varanus.gouldii,-23.99267767,133.5984481
Varanus.gouldii,-23.983,139.033
Varanus.gouldii,-23.967,134.7
Varanus.gouldii,-23.96523332,133.9345983
Varanus.gouldii,-23.96520683,137.1845641
Varanus.gouldii,-23.964627,132.64539
Varanus.gouldii,-23.95172752,141.2031762
Varanus.gouldii,-23.950343,141.204036
Varanus.gouldii,-23.95,133.866
Varanus.gouldii,-23.95,132.766
Varanus.gouldii,-23.94180833,134.0489083
Varanus.gouldii,-23.94000053,132.7700043
Varanus.gouldii,-23.93174871,151.3343863
Varanus.gouldii,-23.91855516,134.9212579
Varanus.gouldii,-23.917,134.683
Varanus.gouldii,-23.9152345,133.7845993
Varanus.gouldii,-23.90857872,132.0712855
Varanus.gouldii,-23.90666142,133.7649572
Varanus.gouldii,-23.89856739,133.8012679
Varanus.gouldii,-23.89856434,133.8012689
Varanus.gouldii,-23.88857028,133.0812758
Varanus.gouldii,-23.88584459,141.1411293
Varanus.gouldii,-23.8833,133.78333
Varanus.gouldii,-23.883,137.267
Varanus.gouldii,-23.88,137.27
Varanus.gouldii,-23.87800949,133.7903907
Varanus.gouldii,-23.8667,133.8
Varanus.gouldii,-23.86524506,132.5012811
Varanus.gouldii,-23.86523705,133.4679419
Varanus.gouldii,-23.86523526,133.6845998
Varanus.gouldii,-23.864899,149.570219
Varanus.gouldii,-23.859444,138.480833
Varanus.gouldii,-23.8594,138.4808
Varanus.gouldii,-23.85497,138.4801
Varanus.gouldii,-23.85,134.5
Varanus.gouldii,-23.85,113.97
Varanus.gouldii,-23.83855738,134.64126
Varanus.gouldii,-23.833,133.866
Varanus.gouldii,-23.83190667,132.3012826
Varanus.gouldii,-23.82757715,132.2432831
Varanus.gouldii,-23.81855263,135.2212538
Varanus.gouldii,-23.8178,132.308
Varanus.gouldii,-23.81778,132.30778
Varanus.gouldii,-23.80939441,133.7790483
Varanus.gouldii,-23.807,130.896
Varanus.gouldii,-23.80057685,132.2732826
Varanus.gouldii,-23.8,120.25
Varanus.gouldii,-23.79894,133.36161
Varanus.gouldii,-23.79853613,137.2679016
Varanus.gouldii,-23.79008807,151.2594004
Varanus.gouldii,-23.78357658,132.3022821
Varanus.gouldii,-23.783,133.917
Varanus.gouldii,-23.78189639,133.5346004
Varanus.gouldii,-23.7818668,137.1845623
Varanus.gouldii,-23.77746016,133.0768348
Varanus.gouldii,-23.775929,133.878604
Varanus.gouldii,-23.77579,133.58271
Varanus.gouldii,-23.7712,133.591
Varanus.gouldii,-23.77111,133.59111
Varanus.gouldii,-23.767,133.883
Varanus.gouldii,-23.765978,141.135156
Varanus.gouldii,-23.76557622,132.3422816
Varanus.gouldii,-23.76556432,133.7842678
Varanus.gouldii,-23.76523268,133.9845958
Varanus.gouldii,-23.76401244,141.1414289
Varanus.gouldii,-23.73739,138.46802
Varanus.gouldii,-23.73187708,135.9012458
Varanus.gouldii,-23.72152093,133.7331264
Varanus.gouldii,-23.71920063,133.7321091
Varanus.gouldii,-23.71856143,134.1312639
Varanus.gouldii,-23.716667,114.05
Varanus.gouldii,-23.71256345,133.8832663
Varanus.gouldii,-23.7095809,131.7672863
Varanus.gouldii,-23.7002104,133.8806114
Varanus.gouldii,-23.70021,133.880611
Varanus.gouldii,-23.70000076,133.8699951
Varanus.gouldii,-23.70000076,133.6300049
Varanus.gouldii,-23.7,133.867
Varanus.gouldii,-23.7,133.866
Varanus.gouldii,-23.7,132.5
Varanus.gouldii,-23.7,114
Varanus.gouldii,-23.69856478,133.7179378
Varanus.gouldii,-23.66050485,133.7043276
Varanus.gouldii,-23.65,118.7
Varanus.gouldii,-23.64356329,133.8932056
Varanus.gouldii,-23.633,133.867
Varanus.gouldii,-23.63,133.87
Varanus.gouldii,-23.62163224,132.7973859
Varanus.gouldii,-23.618611,147.745278
Varanus.gouldii,-23.60051,132.41001
Varanus.gouldii,-23.6,133.867
Varanus.gouldii,-23.549305,129.058595
Varanus.gouldii,-23.54855933,134.3679299
Varanus.gouldii,-23.533333,148.166667
Varanus.gouldii,-23.533333,147.966667
Varanus.gouldii,-23.533,134.017
Varanus.gouldii,-23.52855927,134.3731997
Varanus.gouldii,-23.52057193,132.8172748
Varanus.gouldii,-23.49438405,135.0170828
Varanus.gouldii,-23.483333,120.916667
Varanus.gouldii,-23.45,119.766667
Varanus.gouldii,-23.4485567,134.6845858
Varanus.gouldii,-23.417,133.183
Varanus.gouldii,-23.41666667,133.8166667
Varanus.gouldii,-23.383333,114.316667
Varanus.gouldii,-23.37000084,150.5
Varanus.gouldii,-23.366667,125.2
Varanus.gouldii,-23.35,119.733333
Varanus.gouldii,-23.34858629,131.0346193
Varanus.gouldii,-23.33189411,133.751264
Varanus.gouldii,-23.32857881,131.941281
Varanus.gouldii,-23.31855647,134.7012544
Varanus.gouldii,-23.3,131.37
Varanus.gouldii,-23.3,131.366
Varanus.gouldii,-23.29180404,138.7307627
Varanus.gouldii,-23.283333,150.8
Varanus.gouldii,-23.28190215,132.7512731
Varanus.gouldii,-23.267,133.767
Varanus.gouldii,-23.266667,144.816667
Varanus.gouldii,-23.19585161,138.4039298
Varanus.gouldii,-23.18190296,132.6346032
Varanus.gouldii,-23.1761111,150.9605556
Varanus.gouldii,-23.15536691,150.4616354
Varanus.gouldii,-23.140833,138.347222
Varanus.gouldii,-23.133,135.8
Varanus.gouldii,-23.116667,123.333333
Varanus.gouldii,-23.1,113.95
Varanus.gouldii,-23.09854843,135.701242
Varanus.gouldii,-23.083333,123.216667
Varanus.gouldii,-23.07694444,150.8869444
Varanus.gouldii,-23.05666666,150.7677778
Varanus.gouldii,-23.01524128,132.8179399
Varanus.gouldii,-23.0152226,135.1679168
Varanus.gouldii,-23,129.5
Varanus.gouldii,-22.99857783,132.0012773
Varanus.gouldii,-22.983333,125.2
Varanus.gouldii,-22.98191036,131.68461
Varanus.gouldii,-22.97333333,150.7566667
Varanus.gouldii,-22.95097111,131.4143025
Varanus.gouldii,-22.95,120.566667
Varanus.gouldii,-22.936768,134.880142
Varanus.gouldii,-22.924918,134.92947
Varanus.gouldii,-22.884242,135.46764
Varanus.gouldii,-22.87272,135.51717
Varanus.gouldii,-22.868793,135.026307
Varanus.gouldii,-22.85,121.933333
Varanus.gouldii,-22.833333,148.066667
Varanus.gouldii,-22.80589,135.15369
Varanus.gouldii,-22.8,113.966667
Varanus.gouldii,-22.78515083,131.1408372
Varanus.gouldii,-22.78191006,131.6846082
Varanus.gouldii,-22.762778,119.225833
Varanus.gouldii,-22.76074222,130.8724089
Varanus.gouldii,-22.752035,130.9502589
Varanus.gouldii,-22.73666,135.17019
Varanus.gouldii,-22.73333333,132.5
Varanus.gouldii,-22.733333,131.166667
Varanus.gouldii,-22.73263956,133.1434741
Varanus.gouldii,-22.731904,131.214825
Varanus.gouldii,-22.729714,131.167669
Varanus.gouldii,-22.723464,131.167723
Varanus.gouldii,-22.7234283,131.1678999
Varanus.gouldii,-22.7,133.866
Varanus.gouldii,-22.7,114.966667
Varanus.gouldii,-22.69857981,131.7012772
Varanus.gouldii,-22.67541,136.23696
Varanus.gouldii,-22.66523774,133.2179329
Varanus.gouldii,-22.6349,136.16878
Varanus.gouldii,-22.633333,119.4
Varanus.gouldii,-22.61510992,147.7510935
Varanus.gouldii,-22.583333,125.05
Varanus.gouldii,-22.566667,125.25
Varanus.gouldii,-22.56523674,133.3345909
Varanus.gouldii,-22.56523205,133.9345851
Varanus.gouldii,-22.5,114.783333
Varanus.gouldii,-22.466667,124.916667
Varanus.gouldii,-22.45,132.067
Varanus.gouldii,-22.4485603,134.1512519
Varanus.gouldii,-22.44055,135.25261
Varanus.gouldii,-22.4,134.233
Varanus.gouldii,-22.39860102,128.9846273
Varanus.gouldii,-22.36361111,150.2663889
Varanus.gouldii,-22.35,118.616667
Varanus.gouldii,-22.33190202,132.6345954
Varanus.gouldii,-22.316,114.083
Varanus.gouldii,-22.31523591,133.4179278
Varanus.gouldii,-22.30149,146.79648
Varanus.gouldii,-22.3,131.833
Varanus.gouldii,-22.3,115.033333
Varanus.gouldii,-22.266667,150.033333
Varanus.gouldii,-22.25636,133.729557
Varanus.gouldii,-22.24413872,114.1161041
Varanus.gouldii,-22.216667,125.05
Varanus.gouldii,-22.206667,114.622778
Varanus.gouldii,-22.197388,133.821072
Varanus.gouldii,-22.178889,114.479444
Varanus.gouldii,-22.15,115.533333
Varanus.gouldii,-22.133,131.416
Varanus.gouldii,-22.125,122.191667
Varanus.gouldii,-22.06522824,134.401246
Varanus.gouldii,-22.062,115.57335
Varanus.gouldii,-22.05,132.03
Varanus.gouldii,-21.966,131.25
Varanus.gouldii,-21.93396361,114.1004439
Varanus.gouldii,-21.85,133.616667
Varanus.gouldii,-21.800982,133.756268
Varanus.gouldii,-21.8,132.25
Varanus.gouldii,-21.783333,125.633333
Varanus.gouldii,-21.78192794,129.2179598
Varanus.gouldii,-21.77,131.92
Varanus.gouldii,-21.767,131.917
Varanus.gouldii,-21.766667,115.2
Varanus.gouldii,-21.75,133.683
Varanus.gouldii,-21.75,126.75
Varanus.gouldii,-21.7,119.033333
Varanus.gouldii,-21.68888,116.94277
Varanus.gouldii,-21.660278,119
Varanus.gouldii,-21.655707,133.413365
Varanus.gouldii,-21.6525,121.564722
Varanus.gouldii,-21.648611,121.558056
Varanus.gouldii,-21.64859809,129.167959
Varanus.gouldii,-21.638889,115.110833
Varanus.gouldii,-21.63193262,129.7012804
Varanus.gouldii,-21.63192393,129.7012846
Varanus.gouldii,-21.616667,118.95
Varanus.gouldii,-21.61523406,133.6179198
Varanus.gouldii,-21.609722,118.987778
Varanus.gouldii,-21.609722,118.962222
Varanus.gouldii,-21.609444,118.974444
Varanus.gouldii,-21.609167,118.974167
Varanus.gouldii,-21.59856393,133.6345795
Varanus.gouldii,-21.593056,119.077778
Varanus.gouldii,-21.55999947,133.3500061
Varanus.gouldii,-21.55,133.88
Varanus.gouldii,-21.55,130.01
Varanus.gouldii,-21.533,133.883
Varanus.gouldii,-21.53189366,133.6679186
Varanus.gouldii,-21.53,133.88
Varanus.gouldii,-21.53,130.68
Varanus.gouldii,-21.52,130.98
Varanus.gouldii,-21.52,128.63
Varanus.gouldii,-21.516667,117.7
Varanus.gouldii,-21.51523366,133.6679184
Varanus.gouldii,-21.51236,135.150644
Varanus.gouldii,-21.49856241,133.8345767
Varanus.gouldii,-21.49856204,133.8845762
Varanus.gouldii,-21.4777,135.0412
Varanus.gouldii,-21.45,130.917
Varanus.gouldii,-21.41666667,130.8833333
Varanus.gouldii,-21.383333,133.971667
Varanus.gouldii,-21.37,130.9
Varanus.gouldii,-21.367,130.9
Varanus.gouldii,-21.35,116.22
Varanus.gouldii,-21.33187818,135.7678959
Varanus.gouldii,-21.24859678,129.2512849
Varanus.gouldii,-21.24859168,129.9212795
Varanus.gouldii,-21.24859047,130.0812782
Varanus.gouldii,-21.24858669,130.581274
Varanus.gouldii,-21.233333,125.916667
Varanus.gouldii,-21.233333,118.233333
Varanus.gouldii,-21.21523288,133.7679149
Varanus.gouldii,-21.19856287,133.7679148
Varanus.gouldii,-21.18189018,134.1345711
Varanus.gouldii,-21.16523287,133.7679145
Varanus.gouldii,-21.12640552,134.2522865
Varanus.gouldii,-21.12639742,134.2443519
Varanus.gouldii,-21.116667,117.116667
Varanus.gouldii,-21.09856031,134.1179106
Varanus.gouldii,-21.08706,136.85056
Varanus.gouldii,-21.08166666,149.2205556
Varanus.gouldii,-21.0815,149.2223
Varanus.gouldii,-21.08005543,149.2235654
Varanus.gouldii,-21.08002562,149.2254972
Varanus.gouldii,-21.01402898,134.3659684
Varanus.gouldii,-21,134.4
Varanus.gouldii,-20.94859486,130.4179372
Varanus.gouldii,-20.94858758,130.4179428
Varanus.gouldii,-20.93756771,134.2804356
Varanus.gouldii,-20.933333,123.25
Varanus.gouldii,-20.933333,123.216667
Varanus.gouldii,-20.93220669,134.2839811
Varanus.gouldii,-20.93192308,130.601265
Varanus.gouldii,-20.9319162,130.6012711
Varanus.gouldii,-20.9247733,149.4319206
Varanus.gouldii,-20.918595,129.4212807
Varanus.gouldii,-20.91858753,130.4212725
Varanus.gouldii,-20.91858634,130.5812712
Varanus.gouldii,-20.91525755,130.4179425
Varanus.gouldii,-20.91523058,134.0845694
Varanus.gouldii,-20.91522986,134.1845684
Varanus.gouldii,-20.91522829,134.4012363
Varanus.gouldii,-20.9,134.233
Varanus.gouldii,-20.9,134.23
Varanus.gouldii,-20.883,118.033
Varanus.gouldii,-20.88191727,130.451272
Varanus.gouldii,-20.87660066,128.6592863
Varanus.gouldii,-20.87058754,130.4132722
Varanus.gouldii,-20.867,130.583
Varanus.gouldii,-20.867,130.267
Varanus.gouldii,-20.866667,120.166667
Varanus.gouldii,-20.86658753,130.4142722
Varanus.gouldii,-20.8652623,130.2679376
Varanus.gouldii,-20.86525861,130.2679434
Varanus.gouldii,-20.86525725,130.4512718
Varanus.gouldii,-20.84859406,130.384602
Varanus.gouldii,-20.848594,130.4012661
Varanus.gouldii,-20.84858773,130.3846022
Varanus.gouldii,-20.84858761,130.4012721
Varanus.gouldii,-20.83191697,130.4846013
Varanus.gouldii,-20.81525856,130.2679429
Varanus.gouldii,-20.79858879,130.2346031
Varanus.gouldii,-20.79858854,130.2679428
Varanus.gouldii,-20.783333,118.166667
Varanus.gouldii,-20.783,130.233
Varanus.gouldii,-20.78249,118.52193
Varanus.gouldii,-20.78193037,130.234598
Varanus.gouldii,-20.78191877,130.2346029
Varanus.gouldii,-20.78191803,130.3346021
Varanus.gouldii,-20.74859477,129.4212792
Varanus.gouldii,-20.74859358,129.581278
Varanus.gouldii,-20.74858837,130.2846022
Varanus.gouldii,-20.74490834,135.2468567
Varanus.gouldii,-20.74480958,135.2468645
Varanus.gouldii,-20.733,130.5
Varanus.gouldii,-20.73191675,130.5012703
Varanus.gouldii,-20.72858675,130.5012703
Varanus.gouldii,-20.72,134.13
Varanus.gouldii,-20.71856015,134.1512371
Varanus.gouldii,-20.666,118.4
Varanus.gouldii,-20.66522981,134.2012362
Varanus.gouldii,-20.655833,120.8
Varanus.gouldii,-20.58565481,116.7789166
Varanus.gouldii,-20.583,130.683
Varanus.gouldii,-20.583,130.333
Varanus.gouldii,-20.5785853,130.6812675
Varanus.gouldii,-20.57857625,131.9212568
Varanus.gouldii,-20.56525563,130.6345978
Varanus.gouldii,-20.55858824,130.2772707
Varanus.gouldii,-20.55858775,130.3442702
Varanus.gouldii,-20.55,130.367
Varanus.gouldii,-20.5386,129.928
Varanus.gouldii,-20.538559,129.928005
Varanus.gouldii,-20.537732,130.317859
Varanus.gouldii,-20.5377,130.3179
Varanus.gouldii,-20.533,134.266
Varanus.gouldii,-20.533,131.009
Varanus.gouldii,-20.53191779,130.3346
Varanus.gouldii,-20.517,129.9516
Varanus.gouldii,-20.517,118.067
Varanus.gouldii,-20.516963,129.95164
Varanus.gouldii,-20.516667,118.3
Varanus.gouldii,-20.5,120.15
Varanus.gouldii,-20.47971889,134.8679476
Varanus.gouldii,-20.47962068,134.8679564
Varanus.gouldii,-20.47,118.59
Varanus.gouldii,-20.467,134.683
Varanus.gouldii,-20.45,118.233333
Varanus.gouldii,-20.433,134.233
Varanus.gouldii,-20.419478,118.528719
Varanus.gouldii,-20.4185883,130.2512698
Varanus.gouldii,-20.41858343,130.9212642
Varanus.gouldii,-20.41857579,131.978255
Varanus.gouldii,-20.41666667,130.1666667
Varanus.gouldii,-20.41557585,131.969255
Varanus.gouldii,-20.41557583,131.972255
Varanus.gouldii,-20.41457581,131.975255
Varanus.gouldii,-20.41057581,131.9752549
Varanus.gouldii,-20.39846929,143.3136532
Varanus.gouldii,-20.3950963,129.8881983
Varanus.gouldii,-20.36524633,131.9012552
Varanus.gouldii,-20.36524621,131.9179251
Varanus.gouldii,-20.35,118.483333
Varanus.gouldii,-20.3485768,131.8345857
Varanus.gouldii,-20.3485762,131.9179249
Varanus.gouldii,-20.3319062,131.9179248
Varanus.gouldii,-20.283333,126.533333
Varanus.gouldii,-20.283,130.033
Varanus.gouldii,-20.27,130.23
Varanus.gouldii,-20.267,130.233
Varanus.gouldii,-20.266667,127.516667
Varanus.gouldii,-20.2557672,148.8139285
Varanus.gouldii,-20.25,130.005
Varanus.gouldii,-20.25,126.566667
Varanus.gouldii,-20.233333,127.516667
Varanus.gouldii,-20.21523129,134.0179044
Varanus.gouldii,-20.2,126.833333
Varanus.gouldii,-20.1985613,134.0179043
Varanus.gouldii,-20.19256667,130.09695
Varanus.gouldii,-20.19256667,129.1542333
Varanus.gouldii,-20.18189131,134.0179041
Varanus.gouldii,-20.17346982,143.3928169
Varanus.gouldii,-20.16523132,134.017904
Varanus.gouldii,-20.16331646,134.5222089
Varanus.gouldii,-20.089,136.429
Varanus.gouldii,-20.083,134.217
Varanus.gouldii,-20.07858803,130.251267
Varanus.gouldii,-20.07,130.45
Varanus.gouldii,-20.067,130.45
Varanus.gouldii,-20.015428,135.355359
Varanus.gouldii,-20.01,131
Varanus.gouldii,-20.006,131.001
Varanus.gouldii,-20.006,130.95
Varanus.gouldii,-20.005,130.917
Varanus.gouldii,-20.004,131.683
